;blues;classical;country;disco;hiphop;jazz;metal;pop;reggae;rock
Mean Variance;0.05511381;0.07167847;0.051276725;0.052271802;0.056262612;0.07707962;0.038634606;0.03923503;0.060044926;0.064646035
